num_1_1,num_1_2,num_1_3,num_1_4m,num_0_1,num_0_2,num_0_3,num_0_4m,num_1_all,T=300k
3,0,0,0,1,1,0,2,3,1.0721468
2,1,1,1,4,0,0,0,11,1.7390795
3,0,1,0,2,0,1,1,6,1.6712439
1,1,0,1,0,0,1,1,7,1.3148264
2,2,0,0,2,0,1,1,6,1.7610937
2,1,1,0,1,2,1,0,7,1.7865224
1,4,0,0,2,2,0,0,9,2.0688682
0,2,0,1,3,0,1,0,9,1.3756734
5,0,0,0,1,0,3,0,5,1.3026103
0,1,0,2,2,1,0,0,11,1.6270707
2,2,0,0,2,0,1,1,6,1.6090965
1,0,3,0,1,2,0,0,10,1.4145092
4,1,1,0,4,1,0,0,9,2.1769958
2,1,1,0,3,0,0,1,7,1.717186
5,0,0,0,3,1,0,1,5,1.5257899
0,0,0,2,0,2,1,0,8,1.31704
1,1,0,1,1,1,1,0,9,1.270851
2,0,0,1,2,2,0,0,9,1.2573498
1,0,0,1,0,0,0,2,7,1.004832
1,1,0,1,3,0,1,0,9,1.337147
1,2,1,0,2,1,1,0,8,1.7096984
3,1,0,0,3,1,0,1,5,1.6614374
3,0,1,1,3,1,0,0,10,1.8612825
2,0,2,0,2,1,1,0,8,1.5697213
2,0,1,0,1,0,3,0,5,1.53262
2,0,1,1,2,1,0,0,11,1.4534642
2,2,1,0,4,1,0,0,9,1.8883088
1,1,0,1,1,0,0,1,8,1.4615219
3,2,0,0,3,1,1,0,7,1.8460007
6,0,0,0,4,1,1,0,6,1.4906511
2,1,1,0,2,0,2,0,7,1.7354077
1,4,0,0,4,1,0,0,9,1.967008
3,1,0,0,0,2,2,0,5,1.4039987
2,3,0,0,3,0,0,1,8,1.8588331
2,1,0,1,2,2,0,0,9,1.6664331
3,0,2,0,4,1,0,0,9,1.7456535
1,2,1,0,2,1,1,0,8,1.4852368
1,1,0,1,1,2,0,0,10,1.3527445
2,1,0,1,2,1,0,0,11,1.5921936
3,2,0,0,2,1,0,1,7,1.7938194
2,0,1,1,3,1,0,0,10,1.638588
2,0,0,1,0,2,0,1,7,1.2691303
2,1,1,0,1,2,1,0,7,1.6284833
0,0,2,1,4,0,0,0,11,1.3750209
1,2,1,0,2,1,1,0,8,1.7034448
2,1,0,1,2,0,0,1,9,1.4287478
4,0,0,0,2,1,1,1,4,1.3166598
0,1,0,1,0,0,1,0,12,1.0578016
0,3,1,0,1,1,1,0,9,1.5657675
1,0,1,1,2,1,1,0,8,1.391293
1,2,1,0,1,1,0,1,8,1.7603232
2,0,1,1,1,2,0,0,10,1.5386267
2,0,0,1,1,0,1,1,6,1.3660859
4,1,1,0,4,1,0,0,9,1.9682392
2,1,1,0,1,2,1,0,7,1.3024983
2,2,0,1,3,1,0,0,10,2.0396624
3,0,0,1,1,1,0,1,8,1.434021
2,1,0,0,0,0,1,2,4,1.2153373
1,3,0,0,2,1,0,1,7,1.6276139
1,0,0,1,0,1,1,1,5,1.1179738
4,0,0,0,2,1,1,1,4,1.4700675
1,2,0,1,4,1,0,0,9,1.7497268
4,1,0,0,5,0,0,1,6,1.7936451
3,0,1,0,3,0,2,0,6,1.7103726
2,1,0,0,0,2,1,1,4,1.4426953
6,0,0,0,3,0,2,0,6,1.5032995
4,1,0,0,2,2,1,0,6,1.7457789
1,3,0,0,4,0,0,1,7,1.675917
1,2,1,0,2,1,1,0,8,1.8189135
2,3,0,0,3,2,0,0,8,2.0238025
2,0,0,1,1,1,2,0,6,1.2268031
3,1,0,1,4,1,0,0,9,1.851025
2,2,0,0,3,1,0,1,6,1.6107951
0,2,0,0,1,0,0,2,4,1.3570079
1,1,1,0,1,1,2,0,6,1.1318737
4,1,0,0,3,3,0,0,6,1.6065161
3,2,0,0,3,1,1,0,7,1.8446531
3,0,1,0,3,0,0,1,6,1.6160243
3,0,1,0,1,2,0,1,6,1.6413345
2,0,2,0,2,1,1,0,8,1.6483127
1,0,1,1,2,0,1,0,10,1.2894208
1,2,0,0,2,1,0,1,5,1.7228103
1,1,1,0,0,3,1,0,6,1.2179517
2,1,1,0,3,1,1,0,7,1.7105476
1,1,2,0,3,0,1,0,9,1.5411223
2,1,2,0,3,1,0,0,10,1.8965902
1,0,2,1,3,0,0,0,12,1.5853248
3,2,0,0,3,1,1,0,7,1.9394386
1,0,0,2,1,1,1,0,9,1.4141411
1,0,0,1,1,1,0,1,8,1.1648448
1,0,0,1,0,1,0,1,7,1.0694305
0,1,1,1,2,0,0,1,9,1.4582167
3,1,0,1,2,2,0,0,9,1.8491962
5,0,1,0,5,1,0,0,8,1.7458196
2,3,0,0,2,1,1,0,8,1.9141514
3,0,0,0,2,0,0,2,3,0.90474021
0,2,1,0,2,0,0,1,7,1.7217954
1,0,1,1,1,0,1,0,11,1.2891721
2,3,0,0,2,1,1,0,8,1.7475334
4,0,1,0,2,1,0,1,7,1.7724633
2,0,1,1,3,0,1,0,9,1.4555196
1,1,1,1,2,0,1,0,10,1.8193578
4,1,1,0,4,1,0,0,9,1.8295099
1,1,0,1,1,2,0,0,10,1.3578492
1,1,1,1,2,1,0,0,11,1.6933237
4,0,1,0,2,3,0,0,7,1.7449155
3,1,1,0,3,2,0,0,8,1.8715844
1,1,2,0,0,3,0,0,9,1.308567
3,1,1,0,4,0,1,0,8,1.9326926
1,0,0,0,0,0,1,1,1,0.78068817
2,1,0,1,4,0,0,0,11,1.3589777
1,2,1,0,2,1,1,0,8,1.6772158
2,3,0,0,3,2,0,0,8,2.0004263
3,1,1,0,2,1,1,0,8,1.884805
2,2,0,0,2,0,1,1,6,1.537508
1,2,0,1,3,0,1,0,9,1.5302814
3,2,0,0,3,1,1,0,7,1.9370493
2,1,0,1,3,0,1,0,9,1.3421715
4,0,0,0,3,1,0,1,4,1.4688649
2,0,1,0,0,2,2,0,5,1.0575126
2,2,0,0,1,1,2,0,6,1.7358743
2,0,1,1,3,1,0,0,10,1.6326001
1,0,1,1,0,2,1,0,8,1.2441211
2,1,0,0,2,0,0,2,4,1.571602
0,3,1,0,2,2,0,0,9,1.704201
4,0,0,0,1,2,0,1,4,1.5420976
4,0,0,1,4,1,0,0,9,1.5451214
2,2,1,0,4,1,0,0,9,1.7057793
3,0,1,0,3,1,0,1,6,1.576202
1,0,2,0,2,1,0,1,7,1.5064474
3,2,0,0,4,0,0,1,7,1.7739652
1,2,0,0,0,1,0,1,5,1.3888094
2,1,0,1,2,2,0,0,9,1.7796081
0,1,2,0,2,1,1,0,8,1.3522218
2,1,0,1,3,1,0,0,10,1.5992017
4,0,0,1,5,0,0,0,10,1.3052152
1,0,1,0,1,1,0,1,4,1.4132289
4,0,1,0,2,3,0,0,7,1.5607646
2,1,0,0,0,0,1,2,4,1.1473759
3,1,1,0,4,0,1,0,8,1.6213666
4,0,1,0,3,1,1,0,7,1.6449864
2,3,0,0,3,2,0,0,8,1.8470485
2,1,1,0,1,2,1,0,7,1.6014136
4,0,0,0,2,1,0,1,4,1.3883941
2,1,1,0,2,0,2,0,7,1.5083871
4,0,0,0,2,1,0,1,4,1.406358
1,0,1,1,0,1,0,1,9,1.3177723
1,0,0,1,1,0,1,1,6,1.2744983
3,1,0,0,2,2,0,1,5,1.5777429
2,1,0,1,1,3,0,0,8,1.6347258
3,2,0,0,3,1,1,0,7,1.9592698
2,0,2,0,3,2,0,0,8,1.5970265
2,0,2,0,2,1,1,0,8,1.6705985
3,0,1,0,2,0,1,1,6,1.5167197
1,1,0,1,0,0,1,1,8,1.2616714
4,0,0,0,2,0,3,0,4,1.3570082
6,0,0,0,4,1,1,0,6,1.4945087
2,0,1,1,3,0,1,0,9,1.5008987
2,1,1,0,3,0,0,1,7,1.6607711
1,1,1,1,3,1,0,0,10,1.6773238
2,1,1,0,1,0,1,1,7,1.6014763
1,2,1,0,1,0,2,0,8,1.3843364
3,0,2,0,4,1,0,0,9,1.7870187
2,2,0,1,3,1,0,0,10,1.6542952
0,2,1,0,2,0,0,1,7,1.6271771
3,2,0,0,5,0,1,0,7,1.8264958
2,1,0,1,3,1,0,0,10,1.4246846
4,0,0,0,1,1,1,1,4,1.174147
2,0,1,1,2,2,0,0,9,1.8076354
1,1,1,0,1,1,2,0,6,1.3187549
3,1,1,0,2,1,1,0,8,1.8717855
2,2,0,0,1,2,0,1,6,1.7935541
0,1,0,1,0,2,1,0,8,1.1422333
0,0,2,1,2,1,0,0,11,1.5014666
3,1,1,0,2,1,1,0,8,1.6571341
2,3,0,0,2,1,1,0,8,1.9094298
2,1,0,1,3,0,1,0,9,1.6451175
1,2,0,0,1,1,1,1,5,1.7081008
2,3,0,0,3,2,0,0,8,2.1548896
2,2,0,0,1,0,1,1,6,1.5439764
2,0,0,2,2,1,0,0,11,1.7355511
1,0,1,1,2,1,1,0,8,1.5325145
3,2,0,0,1,2,1,0,7,1.9825062
2,1,0,1,3,0,1,0,9,1.4216299
2,1,0,1,3,0,1,0,9,1.5048624
2,1,0,1,2,2,0,0,9,1.5386333
0,3,1,0,0,3,0,0,9,1.2027042
5,0,0,0,2,1,2,0,5,1.3755099
1,0,1,1,1,1,0,1,8,1.5863398
2,0,0,1,2,0,1,0,10,1.3780686
2,0,0,1,1,0,1,1,7,1.2557777
1,1,1,0,2,1,0,1,6,1.4858598
5,0,0,0,3,1,0,1,5,1.5003796
1,0,1,2,3,0,0,0,12,1.5144432
1,0,1,0,0,0,0,2,4,1.1113369
1,1,2,0,4,1,0,0,9,1.8272326
1,1,1,1,2,1,0,0,11,1.5140333
2,1,0,0,0,1,0,2,4,1.3355353
2,0,0,2,3,0,0,0,12,1.4916912
3,1,0,1,4,1,0,0,9,1.8389558
6,0,0,0,3,1,0,1,6,1.6016254
4,1,0,0,4,1,1,0,6,1.7054291
2,0,0,1,3,0,0,1,7,1.3181142
3,2,0,0,2,3,0,0,7,1.9645759
4,1,0,0,1,2,0,1,6,1.6954448
0,2,2,0,3,1,0,0,10,1.8466415
2,2,1,0,4,1,0,0,9,1.7714329
3,2,0,0,2,0,2,0,7,1.5743968
1,1,0,1,2,0,0,1,8,1.389606
1,2,1,0,2,1,1,0,8,1.8399957
1,0,0,1,2,0,0,0,13,1.1458895
3,0,0,1,1,2,1,0,7,1.4559134
2,2,0,0,0,1,1,1,6,1.4280519
1,1,0,1,2,0,1,0,10,1.2868195
1,1,2,0,4,1,0,0,9,1.6274064
1,1,0,1,0,1,2,0,7,1.3560261
2,0,1,1,2,2,0,0,9,1.6121736
3,0,0,1,1,2,1,0,7,1.3651524
0,0,0,2,2,1,0,0,11,1.2687411
2,0,1,1,2,1,0,0,11,1.4187926
0,0,0,2,1,1,0,1,8,1.3766512
4,1,1,0,4,1,0,0,9,1.8866954
1,1,1,0,1,1,2,0,6,1.1716551
2,2,0,0,1,0,1,1,6,1.4931837
4,0,0,1,3,2,0,0,8,1.7887248
2,3,0,0,3,2,0,0,8,1.9475491
2,0,0,1,1,1,1,0,9,1.2285705
1,1,1,0,3,0,0,1,6,1.6069959
3,0,1,0,2,0,1,1,6,1.5939903
1,1,1,0,2,1,0,1,6,1.4863293
1,1,0,1,4,0,0,0,11,1.2663807
2,2,0,0,1,1,2,0,6,1.6701207
2,1,1,0,3,1,1,0,7,1.698454
0,0,1,1,1,1,1,0,9,1.2056961
3,0,0,1,2,0,0,1,9,1.327468
4,0,1,0,3,1,1,0,7,1.8086869
1,1,0,1,0,1,2,0,7,1.2397978
3,1,0,0,3,0,1,1,5,1.55326
3,1,1,0,2,1,1,0,8,1.6892717
2,1,1,0,1,2,1,0,7,1.8311955
2,1,0,1,2,1,1,0,8,1.6579301
0,2,0,1,2,0,0,1,8,1.6429249
0,1,1,1,2,0,0,1,9,1.68463
3,0,0,1,3,1,1,0,7,1.658843
1,2,1,0,2,1,1,0,8,1.6497314
2,2,1,0,4,1,0,0,9,1.7703779
1,1,0,1,1,1,1,0,9,1.2682381
2,1,0,1,2,1,1,0,8,1.6464309
2,1,1,0,1,2,1,0,7,1.4985136
3,0,0,1,2,1,1,0,8,1.5420476
1,0,0,1,1,0,1,0,11,1.0487673
3,2,0,0,0,4,0,0,7,1.5835235
1,0,1,0,1,0,0,2,4,1.217587
2,2,0,0,3,0,0,1,6,1.8996154
3,3,0,0,4,1,0,0,9,2.1361713
2,1,0,1,3,0,1,0,9,1.5081178
2,2,0,0,4,0,0,1,6,1.7067542
2,1,0,1,2,1,1,0,8,1.5285084
0,1,1,0,1,0,1,1,5,1.3498759
2,2,1,0,4,1,0,0,9,2.1014588
0,2,0,1,3,0,1,0,9,1.3421664
4,0,1,0,1,2,1,0,7,1.6852766
1,1,1,0,2,1,0,1,6,1.723883
4,1,0,0,3,0,2,0,6,1.7258493
2,2,0,0,1,2,0,1,6,1.6951234
1,2,0,1,2,0,0,1,9,1.6614072
2,1,0,1,3,0,1,0,9,1.5544707
1,1,0,0,1,0,1,1,3,1.2166874
3,2,0,0,3,1,1,0,7,1.970024
1,1,1,0,1,2,0,1,6,1.7899039
5,1,0,0,3,1,1,0,7,1.7746077
0,2,0,1,1,3,0,0,8,1.360534
2,1,1,0,1,0,1,1,7,1.7275755
2,2,0,0,3,1,0,1,6,1.6975465
5,1,0,0,6,1,0,0,7,1.9586885
3,0,2,0,6,0,0,0,9,1.3274702
3,2,0,0,3,1,1,0,7,1.7805769
1,1,1,0,0,2,0,1,6,1.530941
0,2,0,1,2,1,1,0,8,1.5567451
2,1,0,1,2,1,1,0,8,1.5896125
3,1,0,0,1,2,0,1,5,1.6394218
2,1,0,1,2,1,1,0,8,1.5904778
2,1,0,0,2,0,1,1,4,1.6281424
3,1,1,0,3,2,0,0,8,2.0188544
1,2,0,1,2,2,0,0,9,1.7128367
1,0,0,2,0,0,2,0,9,1.076845
3,1,0,0,2,1,0,1,5,1.8013586
6,0,0,0,2,2,1,0,6,1.7463138
4,0,1,0,1,2,1,0,7,1.8636631
3,0,1,0,1,1,2,0,6,1.5406399
1,2,1,0,4,0,1,0,8,1.5559289
3,1,0,1,6,0,0,0,9,1.6029036
1,2,0,1,3,1,0,0,10,1.57807
2,2,1,0,6,0,0,0,9,1.7580204
4,1,0,0,2,2,1,0,6,1.758726
0,0,3,0,3,0,1,0,9,1.1959602
3,0,1,0,3,1,0,1,6,1.7051888
2,2,0,0,3,0,0,1,6,1.7689848
1,2,1,0,3,2,0,0,8,1.8243147
2,1,1,0,2,0,2,0,7,1.6365542
1,0,0,2,3,0,0,0,12,1.3934535
2,0,1,1,3,0,1,0,9,1.5585496
3,0,1,0,2,2,1,0,6,1.4190606
2,3,0,0,3,2,0,0,8,1.9828526
3,1,1,0,3,2,0,0,8,2.015172
4,0,1,0,4,2,0,0,7,1.7460207
0,1,0,1,1,0,1,1,7,1.3458899
0,4,0,0,0,2,1,0,8,1.1332786
3,0,0,1,1,3,0,0,8,1.3623667
5,1,0,0,3,1,1,0,7,2.0770602
1,2,0,1,2,0,0,1,9,1.7507716
3,2,0,0,2,3,0,0,7,1.82379
1,1,1,1,4,0,0,0,11,1.5634533
3,1,0,0,2,0,0,2,5,1.8409899
2,1,1,0,2,3,0,0,7,1.5201492
3,0,0,1,2,1,1,0,8,1.4516586
1,0,1,1,1,0,2,0,8,1.2944509
0,1,1,1,1,1,0,0,12,1.3885497
2,3,0,0,5,1,0,0,8,2.0853801
2,3,0,0,2,1,1,0,8,1.8047658
2,0,0,1,1,2,1,0,7,1.3308048
2,0,0,1,2,0,0,0,13,1.2010247
1,3,0,0,2,1,0,1,7,1.7797457
0,1,1,0,2,0,0,1,5,1.3476634
4,0,1,0,3,0,0,1,7,1.7561609
4,1,0,0,4,1,1,0,6,1.8250149
1,3,1,0,3,1,0,0,10,1.9674408
2,1,0,1,3,0,1,0,9,1.5497963
0,1,0,1,0,1,2,0,7,1.036554
2,2,0,0,2,1,0,1,6,1.8089776
3,2,0,0,3,1,1,0,7,1.8282397
3,0,0,1,1,0,2,0,8,1.3389977
2,1,0,0,1,1,0,2,4,1.6170944
5,0,0,0,2,1,2,0,5,1.4832841
3,1,0,0,1,1,1,1,5,1.5751086
1,0,2,1,4,0,0,0,11,1.6543119
1,1,0,1,2,0,1,0,10,1.3183776
1,3,0,0,1,1,0,1,7,1.8802109
3,2,0,0,3,1,1,0,7,1.6947204
4,0,0,0,0,1,3,0,4,1.0505275
1,3,0,0,2,3,0,0,7,1.8571486
1,2,1,0,2,1,1,0,8,1.800728
1,3,0,0,3,1,1,0,7,1.7068645
4,1,0,0,3,1,0,1,6,1.9917307
1,2,0,1,3,0,1,0,9,1.5814033
3,1,0,0,2,1,2,0,5,1.4565729
2,1,1,0,1,1,0,1,7,1.9076287
3,2,0,0,2,3,0,0,7,2.0729432
0,2,0,0,1,0,0,2,4,1.189533
2,3,0,0,5,1,0,0,8,1.7730259
2,2,0,0,3,0,2,0,6,1.4203014
1,2,0,0,1,1,0,1,5,1.4126716
1,2,1,0,2,1,1,0,8,1.5703685
2,1,1,0,0,1,2,0,7,1.3801295
1,0,1,1,3,0,0,0,12,1.2827905
5,0,1,0,5,1,0,0,8,1.6731162
2,2,1,0,2,2,0,0,9,2.0160906
1,2,1,0,2,1,1,0,8,1.5556695
0,2,0,0,1,0,1,1,4,1.0632017
0,0,0,1,0,1,0,1,5,0.93607223
3,1,0,0,2,1,2,0,5,1.6457696
0,1,1,1,1,1,1,0,9,1.469027
2,2,1,0,3,0,1,0,9,1.8994057
4,1,0,0,1,4,0,0,6,1.7660581
2,1,0,0,1,1,1,1,4,1.4194241
3,2,0,0,2,1,0,1,7,1.994809
2,1,2,0,5,0,0,0,10,1.8857929
2,1,1,0,2,0,0,1,7,1.8298087
1,0,1,1,1,1,0,1,8,1.3191304
2,3,0,0,5,1,0,0,8,1.9476821
3,0,0,1,3,1,0,0,10,1.4462526
1,0,2,0,0,2,0,1,7,1.2296679
1,1,0,1,2,0,2,0,7,1.2890475
3,1,0,0,1,1,0,1,5,1.7570558
2,2,0,0,2,2,1,0,6,1.5270426
2,2,0,0,2,1,0,1,6,1.8891277
2,0,1,1,3,1,0,0,10,1.4943839
3,1,1,0,3,2,0,0,8,2.0204496
0,0,1,1,1,2,0,0,10,1.1996894
2,0,0,1,0,2,0,1,7,1.3454468
0,0,1,1,1,1,0,1,8,1.3595698
3,0,0,1,2,1,1,0,8,1.6073513
2,1,0,1,2,1,1,0,8,1.7098789
1,2,0,0,1,1,1,1,5,1.6285156
5,0,0,0,1,1,1,1,5,1.6569195
1,2,0,0,1,0,3,0,5,1.6157529
2,1,0,1,1,1,0,1,8,1.5507425
1,0,0,2,2,1,0,0,11,1.5580106
2,1,1,0,1,2,1,0,7,1.6026604
2,2,0,0,2,2,1,0,6,1.6790336
1,1,2,0,3,0,1,0,9,1.6919365
5,0,0,1,6,0,0,0,9,1.5763403
3,2,0,0,2,1,0,1,7,1.8410164
2,0,0,1,1,1,0,1,6,1.4879049
2,2,0,0,3,0,0,1,6,1.7563405
5,0,1,0,7,0,0,0,8,1.5303464
1,1,1,0,1,1,0,1,6,1.4452715
2,0,2,0,3,0,0,1,8,1.4048846
2,0,1,1,3,0,1,0,9,1.5381488
3,1,0,0,1,1,0,1,5,1.9242395
4,2,0,0,4,0,1,0,8,1.8245876
2,0,1,0,1,1,1,1,5,1.1332794
1,1,2,0,1,1,1,0,9,1.5559173
4,1,0,0,2,2,1,0,6,1.8574766
2,2,1,0,4,1,0,0,9,2.0197084
2,0,1,1,2,1,0,0,11,1.4908259
4,0,0,1,5,1,0,0,8,1.4682069
0,1,1,1,1,1,1,0,9,1.4857961
2,0,2,0,2,1,1,0,8,1.7923534
2,1,0,1,2,1,1,0,8,1.5638367
2,2,0,0,0,0,3,0,6,1.1415696
2,2,0,0,1,1,2,0,6,1.5585368
5,1,0,0,2,3,0,0,7,1.8154191
2,2,0,0,1,2,0,1,6,1.6352992
3,1,1,0,5,1,0,0,8,1.487216
4,0,0,0,1,2,2,0,4,1.4740872
2,0,0,1,1,0,0,1,7,1.4078362
2,1,1,0,4,0,0,1,7,1.8129286
1,0,1,1,0,0,1,1,8,1.2804927
1,0,1,1,2,1,1,0,8,1.2545648
4,1,0,0,3,0,2,0,6,1.6201577
3,1,0,0,2,0,0,2,5,1.5049946
5,0,0,0,3,1,0,1,5,1.5100121
1,0,2,1,2,1,0,0,11,1.7235839
2,0,2,0,3,0,0,1,8,1.3848255
6,1,0,0,7,0,0,0,8,1.7450205
1,2,1,0,1,3,0,0,8,1.8062845
3,0,1,0,0,1,1,1,6,1.3053457
1,0,0,1,2,0,1,0,10,1.0844023
2,1,0,0,2,0,0,2,4,1.5792592
3,1,1,0,4,0,1,0,8,1.8671093
2,1,0,0,1,1,0,1,4,1.6215227
0,0,2,1,2,0,1,0,10,1.3215758
2,1,1,0,4,0,0,1,7,1.7530715
4,1,0,0,4,1,1,0,6,1.7270563
5,0,1,0,3,2,0,0,8,1.8432176
4,1,0,0,2,2,1,0,6,1.7600585
1,2,1,0,3,0,0,1,8,1.7055646
1,1,1,0,2,0,1,1,6,1.6897409
2,1,0,1,3,0,0,1,8,1.6527925
1,0,1,1,2,1,1,0,8,1.4496236
5,0,0,0,0,3,0,1,5,1.2188696
1,1,0,1,1,1,0,0,12,1.3613824
3,2,0,0,3,1,1,0,7,1.835664
1,1,0,1,0,2,1,0,8,1.2739621
1,2,1,0,2,1,1,0,8,1.717438
2,1,1,0,1,2,1,0,7,1.5662335
1,0,0,2,1,1,1,0,9,1.2531279
5,1,0,0,4,2,0,0,7,1.747358
3,1,0,0,2,1,0,1,5,1.7853956
4,1,0,0,1,2,0,1,6,1.5840747
3,0,0,1,2,0,0,1,8,1.3559349
1,4,0,0,2,2,0,0,9,1.9587111
0,3,0,1,3,1,0,0,10,1.7844896
1,1,0,1,1,1,1,0,9,1.2880678
2,2,0,0,1,0,1,1,6,1.6088483
1,1,1,1,1,2,0,0,10,1.73059
1,1,1,1,3,1,0,0,10,1.7696402
1,2,1,0,3,2,0,0,8,1.6643677
2,2,1,0,3,0,1,0,9,1.7010641
4,0,0,0,0,2,1,1,4,1.100598
4,1,0,0,4,1,1,0,6,1.839021
0,3,0,0,1,1,2,0,6,1.4590908
3,2,0,0,3,1,1,0,7,1.967797
2,1,1,1,4,0,0,0,11,1.7720941
1,1,0,1,0,3,0,0,9,1.2366711
1,2,0,1,1,2,0,0,10,1.7395031
3,2,0,0,4,0,0,1,7,1.7743262
2,2,1,0,2,2,0,0,9,2.0620308
2,3,0,0,3,2,0,0,8,2.1587946
5,0,0,0,2,4,0,0,5,1.6222368
1,0,1,0,0,1,1,1,4,1.1051153
2,0,0,2,4,0,0,0,11,1.5552232
1,3,1,0,3,1,0,0,10,1.9049338
1,0,0,2,1,1,0,0,12,1.3123608
1,1,2,0,3,0,1,0,9,1.5730318
1,1,1,0,0,2,0,1,6,1.3468388
2,0,1,1,3,1,0,0,10,1.7380537
3,1,0,0,2,1,2,0,5,1.7604886
3,0,1,1,5,0,0,0,10,1.6923169
2,1,0,0,1,1,1,1,4,1.5414652
2,1,0,1,2,1,1,0,8,1.6477439
2,1,1,0,2,0,2,0,7,1.51328
2,0,2,0,3,0,0,1,8,1.6266569
2,1,0,1,2,2,0,0,9,1.7255425
2,0,0,0,2,0,0,1,2,1.1457356
4,0,1,0,2,3,0,0,7,1.6838132
2,2,1,0,2,2,0,0,9,2.0491073
3,1,0,1,4,1,0,0,9,1.7788852
3,2,0,0,3,1,1,0,7,1.9334998
0,0,0,2,0,3,0,0,9,1.4105666
1,3,0,0,0,4,0,0,7,1.5184566
3,1,1,0,3,2,0,0,8,1.8829305
1,0,0,2,2,1,0,0,11,1.2709653
2,0,2,0,3,2,0,0,8,1.7705939
5,0,1,0,5,1,0,0,8,1.7345805
2,0,2,0,2,1,1,0,8,1.6087484
2,3,0,0,4,0,1,0,8,1.8613719
3,0,0,1,2,1,1,0,8,1.5025771
4,0,0,1,3,0,1,0,9,1.5419222
1,0,1,1,2,0,0,1,9,1.3502986
4,1,0,0,3,0,2,0,6,1.6710733
3,2,0,0,2,0,2,0,7,1.4886776
6,0,0,0,4,1,1,0,6,1.6791878
1,1,0,1,1,2,1,0,7,1.608198
1,0,2,0,2,0,2,0,7,1.4932318
4,1,0,0,3,0,2,0,6,1.6380361
0,0,0,2,1,0,1,0,11,1.0603005
2,2,0,0,2,2,1,0,6,1.624301
4,1,0,0,5,0,0,1,6,1.7080599
3,0,1,0,3,1,0,1,6,1.4508241
6,0,0,0,3,0,2,0,6,1.5479879
1,2,1,0,2,1,1,0,8,1.9022304
2,1,1,0,3,0,0,1,7,1.670602
2,0,1,0,1,1,1,1,5,1.4214358
4,2,0,0,5,1,0,0,8,2.0836792
2,0,0,2,4,0,0,0,11,1.5025946
1,1,0,1,1,2,1,0,7,1.3576468
4,0,0,1,5,1,0,0,8,1.5426637
1,1,0,1,2,1,1,0,8,1.4123977
5,0,0,1,4,1,0,0,9,1.7909082
5,1,0,0,4,2,0,0,7,1.9209601
3,0,0,0,0,0,1,2,3,0.96702856
4,0,0,0,3,0,0,2,4,1.3301772
3,1,1,0,4,0,1,0,8,1.6619893
5,0,0,0,2,2,0,1,5,1.4678797
2,1,1,0,2,3,0,0,7,1.5226357
3,2,0,0,3,1,1,0,7,1.9256315
0,0,0,2,2,0,0,1,8,1.2102698
0,1,1,0,1,1,0,1,5,1.2766526
2,1,0,1,3,2,0,0,8,1.6458176
2,2,0,0,2,2,1,0,6,1.7340139
4,1,0,0,1,4,0,0,6,1.8158464
2,0,0,2,2,1,0,0,11,1.447667
3,0,1,0,1,0,1,1,6,1.5335182
1,1,2,0,2,2,0,0,9,1.7445282
1,1,0,1,0,3,0,0,9,1.2242647
0,2,0,1,2,1,1,0,8,1.4423593
4,1,0,0,2,2,1,0,6,1.7650265
2,0,1,1,1,1,1,0,9,1.5598687
2,2,1,0,2,2,0,0,9,2.1513958
3,1,1,0,4,0,1,0,8,1.763752
3,1,0,1,3,1,0,0,10,1.5835695
2,1,0,1,3,0,0,1,8,1.6511127
3,0,0,1,1,3,0,0,8,1.4773269
0,3,1,0,3,0,1,0,9,1.6942941
1,1,2,0,4,1,0,0,9,1.7741323
3,1,1,0,1,3,0,0,8,1.5580333
1,4,0,0,4,1,0,0,9,1.9579153
3,1,0,0,1,0,1,1,5,1.7519455
1,3,0,0,1,2,1,0,7,1.6730286
2,3,0,0,3,2,0,0,8,2.066303
3,1,0,0,2,0,1,1,5,1.5311974
2,1,0,1,2,1,1,0,8,1.5919152
3,0,0,0,0,1,1,1,3,1.1328164
2,1,0,1,2,2,0,0,9,1.4591467
2,0,2,0,1,0,2,0,8,1.389802
3,2,0,0,3,0,0,1,7,1.8421144
3,0,1,0,2,0,1,1,6,1.4588482
2,2,0,0,2,2,1,0,6,1.5504284
4,1,1,0,4,1,0,0,9,1.9766713
3,1,0,0,0,2,2,0,5,1.3978477
6,0,0,0,2,2,1,0,6,1.7077684
1,0,1,1,1,1,0,1,8,1.4858254
5,0,1,0,3,2,0,0,8,1.9729158
1,0,0,1,1,0,0,2,5,1.1388217
1,0,2,1,2,1,0,0,11,1.4788977
4,0,0,1,3,2,0,0,8,1.628305
0,2,1,0,2,1,0,1,7,1.4693395
4,1,0,0,2,2,1,0,6,1.8632559
2,0,0,0,1,0,0,2,2,1.1457145
2,2,1,0,2,2,0,0,9,1.8257382
3,0,1,1,3,1,0,0,10,1.7756387
3,1,1,0,3,2,0,0,8,1.8601648
2,3,0,0,2,1,1,0,8,1.973838
4,1,0,0,3,0,2,0,6,1.698485
2,2,0,0,1,2,0,1,6,1.9219025
1,2,0,0,1,0,1,1,5,1.6140548
5,0,1,0,3,2,0,0,8,1.8605473
3,2,0,0,3,1,1,0,7,1.8063943
1,1,0,1,1,1,0,0,12,1.3511682
3,1,0,0,1,2,0,1,5,1.5674551
5,0,0,0,3,2,1,0,5,1.432409
