1,T=300k,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8,parameter9,parameter10,parameter11,parameter12,parameter13,parameter14,parameter15
7017,0.78045619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7018,1.3297954,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1
7019,1.3374782,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
7020,1.8394014,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1
7021,1.5242007,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
7022,1.2667929,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
7023,1.2969335,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1
7024,1.7451777,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
7025,1.4220573,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1
7026,1.5350374,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1
7027,1.3552121,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1
7028,1.0751228,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7029,1.8600154,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1
7030,1.7110389,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
7031,1.5584673,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
7032,1.1772486,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1
7033,1.8733014,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1
7034,1.3061748,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1
7035,1.4858606,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
7036,2.0081453,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1
7037,1.4135512,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
7038,1.6232109,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
7039,1.2831161,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0
7040,1.1162837,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
7041,1.4301965,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
7042,1.4778247,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0
7043,1.7819526,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1
7044,1.5656185,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1
7045,1.0315129,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7046,1.4109018,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1
7047,1.4285922,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0
7048,1.5620502,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
7049,1.56138,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1
7050,1.542851,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
7051,1.285112,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1
7052,1.2837983,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
7053,1.4984626,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
7054,1.6257198,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1
7055,1.9005227,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1
7056,1.7378162,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1
7057,1.9844085,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1
7058,1.4281399,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
7059,1.5365944,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
7060,2.0885017,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1
7061,1.3519359,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0
7062,1.7473317,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1
7063,1.6358505,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1
7064,1.9395407,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1
7065,1.6027436,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1
7066,1.3315643,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1
7067,2.1093102,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1
7068,1.6065083,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
7069,1.4530755,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
7070,1.2470428,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0
7071,1.4394051,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
7072,1.6873957,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1
7073,1.3082873,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1
7074,1.6491309,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
7075,1.905005,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1
7076,1.3008426,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
7077,1.3759159,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0
7078,1.1820855,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
7079,1.7220498,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1
7080,1.6842788,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1
7081,1.6450385,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1
7082,1.179074,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1
7083,1.6883,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1
7084,1.344422,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1
7085,1.8570886,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1
7086,1.9524496,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1
7087,1.3743072,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
7088,1.4054711,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7089,1.6119976,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
7090,1.650093,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
7091,1.0403302,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7092,1.8519614,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1
7093,1.5117197,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0
7094,1.6717228,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1
7095,1.2580712,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
7096,1.7208837,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1
7097,1.4993663,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
7098,1.1787436,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
7099,1.5600737,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
7100,1.4907032,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1
7101,1.9151567,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
7102,1.6533164,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0
7103,1.7533261,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1
7104,1.5634851,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1
7105,1.253644,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1
7106,1.5046682,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
7107,1.5724118,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0
7108,1.2557226,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
7109,1.6824923,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
7110,1.0393373,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0
7111,1.7000446,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1
7112,1.5920084,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0
7113,1.7761422,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1
7114,1.6077058,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
7115,1.4891305,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
7116,1.1893651,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
7117,1.5702591,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1
7118,1.9864898,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1
7119,1.5691956,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0
7120,1.5772688,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1
7121,1.2251428,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
7122,1.2915876,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1
7123,1.655973,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0
7124,1.6904035,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1
7125,1.818916,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1
7126,1.6678098,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1
7127,1.4338661,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1
7128,1.9281421,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
7129,1.5999204,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0
7130,1.8811156,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1
7131,1.4496262,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
7132,1.597677,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0
7133,1.9495403,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1
7134,1.6259551,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1
7135,1.3470799,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1
7136,1.2552673,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1
7137,1.8353808,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0
7138,1.5344111,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1
7139,1.7611034,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1
7140,1.6269147,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1
7141,2.2459142,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1
7142,1.8790996,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0
7143,1.3850354,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
7144,1.7131531,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0
7145,1.3984146,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1
7146,1.5049357,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1
7147,1.5148746,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0
7148,1.4374611,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
7149,1.7607857,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0
7150,1.7609336,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1
7151,1.638437,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1
7152,1.9114499,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0
7153,1.5000249,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
7154,1.0820085,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0
7155,1.5556004,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1
7156,1.9355661,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1
7157,1.503716,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1
7158,1.6170446,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1
7159,1.7365531,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1
7160,2.088973,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1
7161,1.3445643,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1
7162,1.2780814,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1
7163,1.3799626,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1
7164,1.4175014,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0
7165,1.5947154,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1
7166,1.4877856,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1
7167,1.3493179,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1
7168,1.1629938,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
7169,1.5787174,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1
7170,1.4625766,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1
7171,1.5009533,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1
7172,1.6816989,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0
7173,1.1888064,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
7174,1.7096668,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1
7175,2.0238025,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1
7176,1.6687891,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0
7177,1.3714778,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1
7178,1.9207515,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1
7179,1.6088315,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0
7180,1.783211,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0
7181,1.6155158,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1
7182,1.5233651,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1
7183,1.491731,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0
7184,1.709532,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1
7185,1.7851868,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0
7186,1.7310615,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1
7187,1.3478544,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
7188,1.8921869,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
7189,2.0086858,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1
7190,1.7302607,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0
7191,1.5390347,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
7192,1.5905064,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1
7193,1.4441347,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0
7194,1.1971965,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
7195,1.2779971,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1
7196,1.7364434,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1
7197,1.803252,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1
7198,1.5253069,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
7199,1.5910791,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0
7200,2.050941,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1
7201,1.5219581,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1
7202,1.3548225,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1
7203,1.8803555,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1
7204,1.9400407,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1
7205,1.4298317,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0
7206,1.6575093,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
7207,1.598559,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1
7208,1.811203,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1
7209,1.8569417,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
7210,1.7324499,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1
7211,1.8041924,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1
7212,1.9513273,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1
7213,1.8045495,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0
7214,1.137548,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
7215,1.6925397,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1
7216,1.685184,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1
7217,1.7220592,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1
7218,1.322031,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1
7219,1.4218968,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
7220,1.6891816,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1
7221,1.7050779,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1
7222,1.3531718,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
7223,1.5827959,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1
7224,1.4856781,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
7225,1.6250116,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
7226,1.3552591,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
7227,1.5253928,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
7228,1.5164917,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
7229,1.5510513,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1
7230,1.1406096,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0
7231,1.6464694,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
7232,1.901177,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
7233,1.5791105,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
7234,1.6638764,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1
7235,1.6421195,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0
7236,1.6982776,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
7237,2.0679777,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1
7238,1.7093875,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1
7239,1.5419747,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0
7240,1.6374462,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0
7241,1.818403,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1
7242,1.6133131,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
7243,1.2876838,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
7244,1.1297644,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
7245,1.9868885,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1
7246,1.8717102,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1
7247,1.3359863,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
7248,1.9340065,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1
7249,1.5401483,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
7250,1.7372442,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1
7251,1.262179,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7252,1.8120172,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1
7253,1.6404594,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1
7254,1.652596,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0
7255,1.7586527,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1
7256,1.415787,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
7257,1.5369145,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
7258,1.5292302,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0
7259,1.4834188,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0
7260,2.2446485,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1
7261,1.8298966,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1
7262,1.7188871,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1
7263,1.8347253,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1
7264,1.6942638,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
7265,1.622709,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1
7266,1.6687113,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0
7267,1.7916551,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
7268,1.5029804,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
7269,1.7969384,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1
7270,1.6546326,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0
7271,1.9076703,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
7272,1.6396155,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1
7273,1.390462,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1
7274,1.9524715,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
7275,1.3220986,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0
7276,1.8517318,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1
7277,1.605214,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1
7278,1.8059067,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
7279,1.5661494,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
7280,1.9613467,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1
7281,2.0915501,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1
7282,1.3243651,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
7283,1.2651082,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1
7284,1.6600313,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
7285,1.2333403,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
7286,1.8688475,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
7287,1.8372288,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1
7288,1.6884255,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0
7289,1.3280491,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1
7290,1.6773463,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1
7291,1.5666984,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
7292,1.9755886,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1
7293,1.9188553,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1
7294,1.5433152,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
7295,1.8612499,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1
7296,1.6002585,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1
7297,1.6984562,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1
7298,1.8985322,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1
7299,1.1821381,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1
7300,1.8212876,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1
7301,1.6361643,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1
7302,1.8745302,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1
7303,1.3894333,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0
7304,1.8979326,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0
7305,1.3368397,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
7306,1.3317097,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
7307,1.8981335,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1
7308,1.9692218,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1
7309,1.3355631,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1
7310,1.288078,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
7311,1.6628892,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
7312,1.7395684,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1
7313,1.3912232,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1
7314,1.8590348,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1
7315,1.101186,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
7316,1.2797202,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
7317,2.1483138,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1
7318,1.705005,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1
7319,1.4385448,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
7320,1.6589787,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
7321,1.7696594,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1
7322,1.8330861,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1
7323,1.2948201,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1
7324,1.8828779,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1
7325,1.6524509,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1
7326,1.481019,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1
7327,1.6739348,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1
7328,1.8118885,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0
7329,1.2980245,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
7330,1.7151396,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0
7331,1.0532105,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1
7332,1.3187207,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1
7333,1.7711697,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
7334,1.2366065,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1
7335,1.9022831,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1
7336,1.6144481,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1
7337,1.1783481,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
7338,1.9284295,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
7339,1.7961513,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1
7340,1.8138453,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1
7341,1.5452589,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1
7342,1.5145017,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1
7343,1.5905751,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
7344,1.6318251,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1
7345,1.5512358,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1
7346,1.3288745,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
7347,1.790507,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0
7348,1.7417665,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1
7349,1.3141111,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7350,1.8176749,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
7351,1.3936861,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0
7352,1.6025324,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1
7353,1.5039778,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1
7354,1.691431,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1
7355,2.0016301,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1
7356,1.6927421,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1
7357,1.4227598,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1
7358,1.6268518,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0
7359,1.615808,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1
7360,1.5956222,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1
7361,1.7091153,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1
7362,1.6842012,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1
7363,1.7697614,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1
7364,1.439518,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0
7365,1.6468689,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
7366,1.6727386,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1
7367,1.591471,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
7368,1.7579792,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1
7369,1.1664747,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1
7370,1.8676158,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1
7371,1.0625427,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
7372,1.8752161,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1
7373,1.5279862,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
