score,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8
1.1546129,2,0,2,2,0,2,2,2
1.3159027,2,0,2,2,0,2,2,3
1.1938477,2,0,2,2,0,2,3,2
1.4272535,2,0,2,2,0,2,3,3
1.3316226,2,0,2,2,0,3,0,2
1.4753615,2,0,2,2,0,3,0,3
1.2745694,2,0,2,2,0,3,1,2
1.4300318,2,0,2,2,0,3,1,3
1.3260055,2,0,2,2,0,3,2,2
1.4106675,2,0,2,2,0,3,2,3
1.1851671,2,0,2,2,0,3,3,2
1.1962807,2,0,2,2,0,3,3,3
1.2472775,2,0,2,2,1,0,0,3
1.1934972,2,0,2,2,1,0,1,2
1.2402279,2,0,2,2,1,0,1,3
1.3712918,2,0,2,2,1,0,2,2
1.4436779,2,0,2,2,1,0,2,3
1.2822304,2,0,2,2,1,0,3,2
1.150002,2,0,2,2,1,0,3,3
1.2003317,2,0,2,2,1,1,0,3
1.0882199,2,0,2,2,1,1,1,2
1.2659979,2,0,2,2,1,1,1,3
1.2387326,2,0,2,2,1,1,2,2
1.320887,2,0,2,2,1,1,2,3
1.3194256,2,0,2,2,1,1,3,2
1.1877784,2,0,2,2,1,1,3,3
1.305379,2,0,2,2,1,2,0,3
1.1522379,2,0,2,2,1,2,1,2
1.2682463,2,0,2,2,1,2,1,3
1.2891915,2,0,2,2,1,2,2,2
1.3475578,2,0,2,2,1,2,2,3
1.3432592,2,0,2,2,1,2,3,2
1.5094279,2,0,2,2,1,2,3,3
1.2933024,2,0,2,2,1,3,0,2
1.4072596,2,0,2,2,1,3,0,3
1.254074,2,0,2,2,1,3,1,2
1.3679003,2,0,2,2,1,3,1,3
1.2573316,2,0,2,2,1,3,2,2
1.2903924,2,0,2,2,1,3,2,3
1.1304506,2,0,2,2,1,3,3,2
1.1595415,2,0,2,2,1,3,3,3
1.3158505,2,0,2,2,2,0,0,3
0.89299959,2,0,2,2,2,0,1,2
1.1733637,2,0,2,2,2,0,1,3
1.2534711,2,0,2,2,2,0,2,2
1.4346137,2,0,2,2,2,0,2,3
1.3210002,2,0,2,2,2,0,3,2
1.1151123,2,0,2,2,2,0,3,3
1.2831533,2,0,2,2,2,1,0,3
1.1524017,2,0,2,2,2,1,1,2
1.3314954,2,0,2,2,2,1,1,3
1.2504687,2,0,2,2,2,1,2,2
1.3929455,2,0,2,2,2,1,2,3
0.85647285,2,0,2,2,2,1,3,2
1.1746453,2,0,2,2,2,1,3,3
1.1236585,2,0,2,2,2,2,0,2
1.2990819,2,0,2,2,2,2,0,3
0.81589723,2,0,2,2,2,2,1,2
1.1029954,2,0,2,2,2,2,1,3
1.0928944,2,0,2,2,2,2,2,2
1.249687,2,0,2,2,2,2,2,3
1.2178588,2,0,2,2,2,2,3,2
1.4682144,2,0,2,2,2,2,3,3
1.2395827,2,0,2,2,2,3,0,2
1.3477296,2,0,2,2,2,3,0,3
1.1164899,2,0,2,2,2,3,1,2
1.3162345,2,0,2,2,2,3,1,3
1.1433169,2,0,2,2,2,3,2,2
1.2247472,2,0,2,2,2,3,2,3
1.2779251,2,0,2,2,2,3,3,2
1.3558882,2,0,2,2,2,3,3,3
1.4250749,2,0,2,2,3,0,0,3
1.3016523,2,0,2,2,3,0,1,2
1.4098264,2,0,2,2,3,0,1,3
1.4935212,2,0,2,2,3,0,2,2
1.6483568,2,0,2,2,3,0,2,3
1.3419157,2,0,2,2,3,0,3,2
1.2262379,2,0,2,2,3,0,3,3
1.2670318,2,0,2,2,3,1,0,3
1.2604929,2,0,2,2,3,1,1,2
1.3522974,2,0,2,2,3,1,1,3
1.2837796,2,0,2,2,3,1,2,2
1.3729458,2,0,2,2,3,1,2,3
1.1359223,2,0,2,2,3,1,3,2
1.3114873,2,0,2,2,3,1,3,3
1.2717996,2,0,2,2,3,2,0,2
1.3965945,2,0,2,2,3,2,0,3
1.1074423,2,0,2,2,3,2,1,2
1.2422547,2,0,2,2,3,2,1,3
1.2682782,2,0,2,2,3,2,2,2
1.3318857,2,0,2,2,3,2,2,3
1.3114355,2,0,2,2,3,2,3,2
1.5696039,2,0,2,2,3,2,3,3
1.265661,2,0,2,2,3,3,0,2
1.3171084,2,0,2,2,3,3,0,3
1.1180443,2,0,2,2,3,3,1,2
1.2821076,2,0,2,2,3,3,1,3
1.0955776,2,0,2,2,3,3,2,2
1.1360532,2,0,2,2,3,3,2,3
1.1025366,2,0,2,2,3,3,3,2
1.1331692,2,0,2,2,3,3,3,3
1.1786038,2,0,2,3,0,0,0,3
1.1796082,2,0,2,3,0,0,1,2
1.213383,2,0,2,3,0,0,1,3
1.2048713,2,0,2,3,0,0,2,2
1.1025366,2,0,2,3,0,0,2,3
1.1331692,2,0,2,3,0,0,3,2
1.3402989,2,0,2,3,0,0,3,3
1.2822551,2,0,2,3,0,1,0,3
1.289824,2,0,2,3,0,1,1,2
1.3248506,2,0,2,3,0,1,1,3
1.3685449,2,0,2,3,0,1,2,2
1.4711317,2,0,2,3,0,1,2,3
1.3100528,2,0,2,3,0,1,3,2
1.4262166,2,0,2,3,0,1,3,3
1.2889552,2,0,2,3,0,2,0,3
1.2602452,2,0,2,3,0,2,1,2
1.3491504,2,0,2,3,0,2,1,3
1.2569124,2,0,2,3,0,2,2,2
1.3378295,2,0,2,3,0,2,2,3
1.2894093,2,0,2,3,0,2,3,2
1.382164,2,0,2,3,0,2,3,3
1.423227,2,0,2,3,0,3,0,2
1.4642501,2,0,2,3,0,3,0,3
1.4579153,2,0,2,3,0,3,1,2
1.5190121,2,0,2,3,0,3,1,3
1.4638668,2,0,2,3,0,3,2,2
1.5418597,2,0,2,3,0,3,2,3
1.4764035,2,0,2,3,0,3,3,2
1.5213016,2,0,2,3,0,3,3,3
1.1383942,2,0,2,3,1,0,0,3
1.1634296,2,0,2,3,1,0,1,2
1.1634669,2,0,2,3,1,0,1,3
1.2303941,2,0,2,3,1,0,2,2
1.2498868,2,0,2,3,1,0,2,3
1.3014109,2,0,2,3,1,0,3,2
1.3911963,2,0,2,3,1,0,3,3
1.2544363,2,0,2,3,1,1,0,3
1.1527815,2,0,2,3,1,1,1,2
1.1234899,2,0,2,3,1,1,1,3
1.2522957,2,0,2,3,1,1,2,2
1.3299478,2,0,2,3,1,1,2,3
1.1338733,2,0,2,3,1,1,3,2
1.2212368,2,0,2,3,1,1,3,3
1.3090781,2,0,2,3,1,2,0,3
1.2555803,2,0,2,3,1,2,1,2
1.2701088,2,0,2,3,1,2,1,3
1.2530078,2,0,2,3,1,2,2,2
1.3132588,2,0,2,3,1,2,2,3
1.3226199,2,0,2,3,1,2,3,2
1.3287194,2,0,2,3,1,2,3,3
1.4002097,2,0,2,3,1,3,0,2
1.4779469,2,0,2,3,1,3,0,3
1.3381042,2,0,2,3,1,3,1,2
1.3290805,2,0,2,3,1,3,1,3
1.3033065,2,0,2,3,1,3,2,2
1.3145999,2,0,2,3,1,3,2,3
1.241276,2,0,2,3,1,3,3,2
1.2283434,2,0,2,3,1,3,3,3
1.151432,2,0,2,3,2,0,0,3
1.1637703,2,0,2,3,2,0,1,2
1.2308432,2,0,2,3,2,0,1,3
1.143536,2,0,2,3,2,0,2,2
1.1920264,2,0,2,3,2,0,2,3
1.2801915,2,0,2,3,2,0,3,2
1.3974748,2,0,2,3,2,0,3,3
1.3781116,2,0,2,3,2,1,0,3
1.2507997,2,0,2,3,2,1,1,2
1.3490223,2,0,2,3,2,1,1,3
1.3178481,2,0,2,3,2,1,2,2
1.3858942,2,0,2,3,2,1,2,3
1.3300893,2,0,2,3,2,1,3,2
1.4145411,2,0,2,3,2,1,3,3
1.245947,2,0,2,3,2,2,0,3
1.1958699,2,0,2,3,2,2,1,2
1.3160077,2,0,2,3,2,2,1,3
1.0963317,2,0,2,3,2,2,2,2
1.2282614,2,0,2,3,2,2,2,3
1.3613527,2,0,2,3,2,2,3,2
1.5013398,2,0,2,3,2,2,3,3
1.2951307,2,0,2,3,2,3,0,2
1.3403862,2,0,2,3,2,3,0,3
1.2915041,2,0,2,3,2,3,1,2
1.347892,2,0,2,3,2,3,1,3
1.2262064,2,0,2,3,2,3,2,2
1.1693881,2,0,2,3,2,3,2,3
1.3219472,2,0,2,3,2,3,3,2
1.3550738,2,0,2,3,2,3,3,3
1.4277261,2,0,2,3,3,0,0,3
1.1992438,2,0,2,3,3,0,1,2
1.2184603,2,0,2,3,3,0,1,3
1.2926996,2,0,2,3,3,0,2,2
1.3451093,2,0,2,3,3,0,2,3
1.211507,2,0,2,3,3,0,3,2
1.0849445,2,0,2,3,3,0,3,3
1.2281394,2,0,2,3,3,1,0,3
1.2449389,2,0,2,3,3,1,1,2
1.307777,2,0,2,3,3,1,1,3
1.1206242,2,0,2,3,3,1,2,2
1.1804994,2,0,2,3,3,1,2,3
1.216345,2,0,2,3,3,1,3,2
1.1761829,2,0,2,3,3,1,3,3
1.2578651,2,0,2,3,3,2,0,2
1.4487184,2,0,2,3,3,2,0,3
1.1769875,2,0,2,3,3,2,1,2
1.1987585,2,0,2,3,3,2,1,3
1.1129756,2,0,2,3,3,2,2,2
1.1959058,2,0,2,3,3,2,2,3
1.0299815,2,0,2,3,3,2,3,2
1.0330575,2,0,2,3,3,2,3,3
1.0197003,2,0,2,3,3,3,0,2
1.0170599,2,0,2,3,3,3,0,3
1.1414692,2,0,2,3,3,3,1,2
1.1133552,2,0,2,3,3,3,1,3
1.1728532,2,0,2,3,3,3,2,2
1.1049988,2,0,2,3,3,3,2,3
1.2575084,2,0,2,3,3,3,3,2
1.1451494,2,0,2,3,3,3,3,3
1.1065668,2,0,3,0,0,0,0,3
1.1960611,2,0,3,0,0,0,1,2
1.1712888,2,0,3,0,0,0,1,3
1.3000512,2,0,3,0,0,0,2,2
1.1698462,2,0,3,0,0,0,2,3
1.2693732,2,0,3,0,0,0,3,2
1.1768097,2,0,3,0,0,0,3,3
1.1770349,2,0,3,0,0,1,0,3
1.3068535,2,0,3,0,0,1,1,2
1.1782947,2,0,3,0,0,1,1,3
1.2558775,2,0,3,0,0,1,2,2
1.1738371,2,0,3,0,0,1,2,3
1.2957498,2,0,3,0,0,1,3,2
1.183049,2,0,3,0,0,1,3,3
1.3400469,2,0,3,0,0,2,0,3
1.2921358,2,0,3,0,0,2,1,2
1.3441648,2,0,3,0,0,2,1,3
1.2401432,2,0,3,0,0,2,2,2
1.3426877,2,0,3,0,0,2,2,3
1.280547,2,0,3,0,0,2,3,2
1.312759,2,0,3,0,0,2,3,3
1.1618892,2,0,3,0,0,3,0,2
1.1523429,2,0,3,0,0,3,0,3
1.2598211,2,0,3,0,0,3,1,2
1.2657671,2,0,3,0,0,3,1,3
1.3503331,2,0,3,0,0,3,2,2
1.2393938,2,0,3,0,0,3,2,3
1.3913563,2,0,3,0,0,3,3,2
1.2696922,2,0,3,0,0,3,3,3
1.2158682,2,0,3,0,1,0,0,3
1.2664764,2,0,3,0,1,0,1,2
1.275727,2,0,3,0,1,0,1,3
1.3994733,2,0,3,0,1,0,2,2
1.2445647,2,0,3,0,1,0,2,3
1.347828,2,0,3,0,1,0,3,2
1.3156797,2,0,3,0,1,0,3,3
1.294585,2,0,3,0,1,1,0,3
1.436094,2,0,3,0,1,1,1,2
1.3117633,2,0,3,0,1,1,1,3
1.3713951,2,0,3,0,1,1,2,2
1.3315729,2,0,3,0,1,1,2,3
1.4311466,2,0,3,0,1,1,3,2
1.4212589,2,0,3,0,1,1,3,3
1.5237447,2,0,3,0,1,2,0,3
1.4097273,2,0,3,0,1,2,1,2
1.4519101,2,0,3,0,1,2,1,3
1.3188004,2,0,3,0,1,2,2,2
1.4266765,2,0,3,0,1,2,2,3
1.2757899,2,0,3,0,1,2,3,2
1.3250306,2,0,3,0,1,2,3,3
1.1665177,2,0,3,0,1,3,0,2
1.1884284,2,0,3,0,1,3,0,3
1.3500735,2,0,3,0,1,3,1,2
1.1913497,2,0,3,0,1,3,1,3
1.2508475,2,0,3,0,1,3,2,2
1.2455252,2,0,3,0,1,3,2,3
1.3816463,2,0,3,0,1,3,3,2
1.2920641,2,0,3,0,1,3,3,3
1.1766913,2,0,3,0,2,0,0,3
1.3120704,2,0,3,0,2,0,1,2
1.2672768,2,0,3,0,2,0,1,3
1.382737,2,0,3,0,2,0,2,2
1.2533462,2,0,3,0,2,0,2,3
1.3855885,2,0,3,0,2,0,3,2
1.2439868,2,0,3,0,2,0,3,3
1.2338121,2,0,3,0,2,1,0,3
1.3801527,2,0,3,0,2,1,1,2
1.1665016,2,0,3,0,2,1,1,3
1.2591108,2,0,3,0,2,1,2,2
1.2202221,2,0,3,0,2,1,2,3
1.3530952,2,0,3,0,2,1,3,2
1.3411348,2,0,3,0,2,1,3,3
1.502138,2,0,3,0,2,2,0,3
1.3021791,2,0,3,0,2,2,1,2
1.3752041,2,0,3,0,2,2,1,3
1.2707864,2,0,3,0,2,2,2,2
1.3863229,2,0,3,0,2,2,2,3
1.1921012,2,0,3,0,2,2,3,2
1.2838137,2,0,3,0,2,2,3,3
1.3843271,2,0,3,0,2,3,0,2
1.3640087,2,0,3,0,2,3,0,3
1.2338121,2,0,3,0,2,3,1,2
1.3801527,2,0,3,0,2,3,1,3
1.1665016,2,0,3,0,2,3,2,2
1.2591108,2,0,3,0,2,3,2,3
1.2202221,2,0,3,0,2,3,3,2
1.3530952,2,0,3,0,2,3,3,3
1.3411348,2,0,3,0,3,0,0,3
1.4935746,2,0,3,0,3,0,1,2
1.3570479,2,0,3,0,3,0,1,3
1.4681275,2,0,3,0,3,0,2,2
1.3621325,2,0,3,0,3,0,2,3
1.5893213,2,0,3,0,3,0,3,2
1.5224626,2,0,3,0,3,0,3,3
1.4143134,2,0,3,0,3,1,0,3
1.4565406,2,0,3,0,3,1,1,2
1.4415877,2,0,3,0,3,1,1,3
1.515232,2,0,3,0,3,1,2,2
1.3953,2,0,3,0,3,1,2,3
1.4868424,2,0,3,0,3,1,3,2
1.5347379,2,0,3,0,3,1,3,3
1.4412594,2,0,3,0,3,2,0,3
1.5532616,2,0,3,0,3,2,1,2
1.3942411,2,0,3,0,3,2,1,3
1.4613169,2,0,3,0,3,2,2,2
1.4186095,2,0,3,0,3,2,2,3
1.5000517,2,0,3,0,3,2,3,2
1.5624417,2,0,3,0,3,2,3,3
1.6235594,2,0,3,0,3,3,0,2
1.5250926,2,0,3,0,3,3,0,3
1.5744901,2,0,3,0,3,3,1,2
1.4818392,2,0,3,0,3,3,1,3
1.5760049,2,0,3,0,3,3,2,2
1.3474574,2,0,3,0,3,3,2,3
1.4018862,2,0,3,0,3,3,3,2
1.1415335,2,0,3,0,3,3,3,3
1.0835693,2,0,3,1,0,0,0,3
1.1757073,2,0,3,1,0,0,1,2
1.2554551,2,0,3,1,0,0,1,3
1.2551378,2,0,3,1,0,0,2,2
1.2171471,2,0,3,1,0,0,2,3
1.3651021,2,0,3,1,0,0,3,2
1.2787219,2,0,3,1,0,0,3,3
1.1706355,2,0,3,1,0,1,0,3
1.2827942,2,0,3,1,0,1,1,2
1.3001987,2,0,3,1,0,1,1,3
1.4014337,2,0,3,1,0,1,2,2
1.2179732,2,0,3,1,0,1,2,3
1.3471407,2,0,3,1,0,1,3,2
1.3635535,2,0,3,1,0,1,3,3
1.2534041,2,0,3,1,0,2,0,3
1.3903149,2,0,3,1,0,2,1,2
1.3494271,2,0,3,1,0,2,1,3
1.377292,2,0,3,1,0,2,2,2
1.2605374,2,0,3,1,0,2,2,3
1.3723173,2,0,3,1,0,2,3,2
1.5161219,2,0,3,1,0,2,3,3
1.4134334,2,0,3,1,0,3,0,3
1.4768924,2,0,3,1,0,3,1,2
1.4227316,2,0,3,1,0,3,1,3
1.5279024,2,0,3,1,0,3,2,2
1.394298,2,0,3,1,0,3,2,3
1.4230813,2,0,3,1,0,3,3,2
1.2418439,2,0,3,1,0,3,3,3
1.2156502,2,0,3,1,1,0,0,3
1.288986,2,0,3,1,1,0,1,2
1.3441229,2,0,3,1,1,0,1,3
1.3915915,2,0,3,1,1,0,2,2
1.3469701,2,0,3,1,1,0,2,3
1.4646829,2,0,3,1,1,0,3,2
1.3119366,2,0,3,1,1,0,3,3
1.1109272,2,0,3,1,1,1,0,3
1.1584543,2,0,3,1,1,1,1,2
1.255622,2,0,3,1,1,1,1,3
1.4151787,2,0,3,1,1,1,2,2
1.1515495,2,0,3,1,1,1,2,3
1.2676901,2,0,3,1,1,1,3,2
1.3762301,2,0,3,1,1,1,3,3
1.3559893,2,0,3,1,1,2,0,3
1.3134253,2,0,3,1,1,2,1,2
1.3135159,2,0,3,1,1,2,1,3
1.3382964,2,0,3,1,1,2,2,2
1.4128504,2,0,3,1,1,2,2,3
1.3228409,2,0,3,1,1,2,3,2
1.4885181,2,0,3,1,1,2,3,3
1.3104961,2,0,3,1,1,3,0,2
1.3655757,2,0,3,1,1,3,0,3
1.2658663,2,0,3,1,1,3,1,2
1.3704151,2,0,3,1,1,3,1,3
1.2347877,2,0,3,1,1,3,2,2
1.394758,2,0,3,1,1,3,2,3
1.3447402,2,0,3,1,1,3,3,2
1.4113922,2,0,3,1,1,3,3,3
1.3298674,2,0,3,1,2,0,0,3
1.4334301,2,0,3,1,2,0,1,2
1.2783518,2,0,3,1,2,0,1,3
1.4485849,2,0,3,1,2,0,2,2
1.3183191,2,0,3,1,2,0,2,3
1.4040533,2,0,3,1,2,0,3,2
1.2785677,2,0,3,1,2,0,3,3
1.4217376,2,0,3,1,2,1,0,3
1.4103621,2,0,3,1,2,1,1,2
1.2502407,2,0,3,1,2,1,1,3
1.2958039,2,0,3,1,2,1,2,2
1.3190356,2,0,3,1,2,1,2,3
1.3693997,2,0,3,1,2,1,3,2
1.2798444,2,0,3,1,2,1,3,3
1.3702959,2,0,3,1,2,2,0,3
1.4136481,2,0,3,1,2,2,1,2
1.5440998,2,0,3,1,2,2,1,3
1.3110322,2,0,3,1,2,2,2,2
1.4245317,2,0,3,1,2,2,2,3
1.3897213,2,0,3,1,2,2,3,2
1.4872704,2,0,3,1,2,2,3,3
1.2824442,2,0,3,1,2,3,0,2
1.3727148,2,0,3,1,2,3,0,3
1.4129224,2,0,3,1,2,3,1,2
1.3705095,2,0,3,1,2,3,1,3
1.5066073,2,0,3,1,2,3,2,2
1.446678,2,0,3,1,2,3,2,3
1.5039791,2,0,3,1,2,3,3,2
1.4832262,2,0,3,1,2,3,3,3
1.6216489,2,0,3,1,3,0,0,3
1.4566907,2,0,3,1,3,0,1,2
1.2793742,2,0,3,1,3,0,1,3
1.3359495,2,0,3,1,3,0,2,2
1.3816974,2,0,3,1,3,0,2,3
1.4790246,2,0,3,1,3,0,3,2
1.2867875,2,0,3,1,3,0,3,3
1.3655961,2,0,3,1,3,1,0,3
1.4680235,2,0,3,1,3,1,1,2
1.3475688,2,0,3,1,3,1,1,3
1.4486419,2,0,3,1,3,1,2,2
1.3581767,2,0,3,1,3,1,2,3
1.3580244,2,0,3,1,3,1,3,2
1.3051496,2,0,3,1,3,1,3,3
1.3790842,2,0,3,1,3,2,0,3
1.4268503,2,0,3,1,3,2,1,2
1.5927688,2,0,3,1,3,2,1,3
1.29237,2,0,3,1,3,2,2,2
1.3194877,2,0,3,1,3,2,2,3
1.2884471,2,0,3,1,3,2,3,2
1.3386101,2,0,3,1,3,2,3,3
1.171724,2,0,3,1,3,3,0,2
1.2177627,2,0,3,1,3,3,0,3
1.1306685,2,0,3,1,3,3,1,2
1.2115272,2,0,3,1,3,3,1,3
1.2475498,2,0,3,1,3,3,2,2
1.1671218,2,0,3,1,3,3,2,3
1.1485637,2,0,3,1,3,3,3,2
1.2449393,2,0,3,1,3,3,3,3
1.3372309,2,0,3,2,0,0,0,3
1.3127619,2,0,3,2,0,0,1,2
1.2227511,2,0,3,2,0,0,1,3
1.3254386,2,0,3,2,0,0,2,2
1.2389172,2,0,3,2,0,0,2,3
1.3422544,2,0,3,2,0,0,3,2
1.2263243,2,0,3,2,0,0,3,3
1.3382928,2,0,3,2,0,1,0,3
1.2714047,2,0,3,2,0,1,1,2
1.2926522,2,0,3,2,0,1,1,3
1.4128708,2,0,3,2,0,1,2,2
1.2191615,2,0,3,2,0,1,2,3
1.2886323,2,0,3,2,0,1,3,2
1.2514806,2,0,3,2,0,1,3,3
1.3512596,2,0,3,2,0,2,0,3
1.4669876,2,0,3,2,0,2,1,2
1.4087912,2,0,3,2,0,2,1,3
1.5091486,2,0,3,2,0,2,2,2
1.3505799,2,0,3,2,0,2,2,3
1.4323471,2,0,3,2,0,2,3,2
1.3415295,2,0,3,2,0,2,3,3
1.4107289,2,0,3,2,0,3,0,3
1.2993551,2,0,3,2,0,3,1,2
1.3605648,2,0,3,2,0,3,1,3
1.3914995,2,0,3,2,0,3,2,2
1.3649333,2,0,3,2,0,3,2,3
1.331416,2,0,3,2,0,3,3,2
1.4442489,2,0,3,2,0,3,3,3
1.4775233,2,0,3,2,1,0,0,3
1.3795284,2,0,3,2,1,0,1,2
1.30154,2,0,3,2,1,0,1,3
1.3471334,2,0,3,2,1,0,2,2
1.2439554,2,0,3,2,1,0,2,3
1.2486858,2,0,3,2,1,0,3,2
1.2996631,2,0,3,2,1,0,3,3
1.3600876,2,0,3,2,1,1,0,3
1.4335252,2,0,3,2,1,1,1,2
1.3371295,2,0,3,2,1,1,1,3
1.3957744,2,0,3,2,1,1,2,2
1.3407938,2,0,3,2,1,1,2,3
1.4517767,2,0,3,2,1,1,3,2
1.35157,2,0,3,2,1,1,3,3
1.417154,2,0,3,2,1,2,0,3
1.5087748,2,0,3,2,1,2,1,2
1.4001002,2,0,3,2,1,2,1,3
1.461962,2,0,3,2,1,2,2,2
1.3323847,2,0,3,2,1,2,2,3
1.3806071,2,0,3,2,1,2,3,2
1.3074707,2,0,3,2,1,2,3,3
1.3291399,2,0,3,2,1,3,0,3
1.2026539,2,0,3,2,1,3,1,2
1.2936739,2,0,3,2,1,3,1,3
1.3371295,2,0,3,2,1,3,2,2
1.3957744,2,0,3,2,1,3,2,3
1.3407938,2,0,3,2,1,3,3,2
1.4517767,2,0,3,2,1,3,3,3
1.35157,2,0,3,2,2,0,0,3
1.417154,2,0,3,2,2,0,1,2
1.5087748,2,0,3,2,2,0,1,3
1.2474154,2,0,3,2,2,0,2,2
1.2534956,2,0,3,2,2,0,2,3
1.3439089,2,0,3,2,2,0,3,2
1.4631456,2,0,3,2,2,0,3,3
1.3532239,2,0,3,2,2,1,0,3
1.172001,2,0,3,2,2,1,1,2
1.2567945,2,0,3,2,2,1,1,3
1.2847494,2,0,3,2,2,1,2,2
1.397139,2,0,3,2,2,1,2,3
1.2927721,2,0,3,2,2,1,3,2
1.3973442,2,0,3,2,2,1,3,3
1.288992,2,0,3,2,2,2,0,3
1.2594796,2,0,3,2,2,2,1,2
1.4126129,2,0,3,2,2,2,1,3
1.1239182,2,0,3,2,2,2,2,2
1.1457733,2,0,3,2,2,2,2,3
1.152357,2,0,3,2,2,2,3,2
1.2582759,2,0,3,2,2,2,3,3
1.287742,2,0,3,2,2,3,0,2
1.4699588,2,0,3,2,2,3,0,3
1.2577677,2,0,3,2,2,3,1,2
1.3388528,2,0,3,2,2,3,1,3
1.2236758,2,0,3,2,2,3,2,2
1.3340008,2,0,3,2,2,3,2,3
1.1582295,2,0,3,2,2,3,3,2
1.2154763,2,0,3,2,2,3,3,3
1.3793811,2,0,3,2,3,0,0,3
1.4527593,2,0,3,2,3,0,1,2
1.5151712,2,0,3,2,3,0,1,3
1.4111825,2,0,3,2,3,0,2,2
1.4441423,2,0,3,2,3,0,2,3
1.4948095,2,0,3,2,3,0,3,2
1.620002,2,0,3,2,3,0,3,3
1.4306641,2,0,3,2,3,1,0,3
1.3230757,2,0,3,2,3,1,1,2
1.3361008,2,0,3,2,3,1,1,3
1.3418382,2,0,3,2,3,1,2,2
1.3953117,2,0,3,2,3,1,2,3
1.2732946,2,0,3,2,3,1,3,2
1.369522,2,0,3,2,3,1,3,3
1.4215941,2,0,3,2,3,2,0,3
1.3742121,2,0,3,2,3,2,1,2
1.4678406,2,0,3,2,3,2,1,3
1.3072231,2,0,3,2,3,2,2,2
1.3474842,2,0,3,2,3,2,2,3
1.2940439,2,0,3,2,3,2,3,2
1.3678082,2,0,3,2,3,2,3,3
1.403083,2,0,3,2,3,3,0,2
1.5964863,2,0,3,2,3,3,0,3
1.3200625,2,0,3,2,3,3,1,2
1.3197414,2,0,3,2,3,3,1,3
1.2567985,2,0,3,2,3,3,2,2
1.3074092,2,0,3,2,3,3,2,3
1.1474262,2,0,3,2,3,3,3,2
1.1968217,2,0,3,2,3,3,3,3
1.2701792,2,0,3,3,0,0,0,3
1.3319782,2,0,3,3,0,0,1,2
1.3641022,2,0,3,3,0,0,1,3
1.3554201,2,0,3,3,0,0,2,2
1.3433902,2,0,3,3,0,0,2,3
1.3843901,2,0,3,3,0,0,3,2
1.3604375,2,0,3,3,0,0,3,3
1.4021614,2,0,3,3,0,1,0,3
1.4133573,2,0,3,3,0,1,1,2
1.4573458,2,0,3,3,0,1,1,3
1.4232132,2,0,3,3,0,1,2,2
1.4727584,2,0,3,3,0,1,2,3
1.3916397,2,0,3,3,0,1,3,2
1.4273899,2,0,3,3,0,1,3,3
1.4027004,2,0,3,3,0,2,0,3
1.4511306,2,0,3,3,0,2,1,2
1.4744955,2,0,3,3,0,2,1,3
1.4068372,2,0,3,3,0,2,2,2
1.4257692,2,0,3,3,0,2,2,3
1.398073,2,0,3,3,0,2,3,2
1.4216628,2,0,3,3,0,2,3,3
1.594406,2,0,3,3,0,3,0,3
1.5665971,2,0,3,3,0,3,1,2
1.6300654,2,0,3,3,0,3,1,3
1.5597196,2,0,3,3,0,3,2,2
1.6138134,2,0,3,3,0,3,2,3
1.4212871,2,0,3,3,0,3,3,2
1.3919581,2,0,3,3,0,3,3,3
1.3413631,2,0,3,3,1,0,0,3
1.4188149,2,0,3,3,1,0,1,2
1.4049327,2,0,3,3,1,0,1,3
1.3739569,2,0,3,3,1,0,2,2
1.2557292,2,0,3,3,1,0,2,3
1.2566144,2,0,3,3,1,0,3,2
1.3323829,2,0,3,3,1,0,3,3
1.3898457,2,0,3,3,1,1,0,3
1.2360451,2,0,3,3,1,1,1,2
1.2072847,2,0,3,3,1,1,1,3
1.387086,2,0,3,3,1,1,2,2
1.3880683,2,0,3,3,1,1,2,3
1.4257939,2,0,3,3,1,1,3,2
1.3749174,2,0,3,3,1,1,3,3
1.3817301,2,0,3,3,1,2,0,3
1.3947382,2,0,3,3,1,2,1,2
1.3351268,2,0,3,3,1,2,1,3
1.5117779,2,0,3,3,1,2,2,2
1.3651189,2,0,3,3,1,2,2,3
1.3790116,2,0,3,3,1,2,3,2
1.365593,2,0,3,3,1,2,3,3
1.3676571,2,0,3,3,1,3,0,3
1.2018536,2,0,3,3,1,3,1,2
1.2319101,2,0,3,3,1,3,1,3
1.254884,2,0,3,3,1,3,2,2
1.2613397,2,0,3,3,1,3,2,3
1.3197895,2,0,3,3,1,3,3,2
1.3301495,2,0,3,3,1,3,3,3
1.3439238,2,0,3,3,2,0,0,3
1.3796406,2,0,3,3,2,0,1,2
1.4059693,2,0,3,3,2,0,1,3
1.4350612,2,0,3,3,2,0,2,2
1.2827308,2,0,3,3,2,0,2,3
1.3887192,2,0,3,3,2,0,3,2
1.3358721,2,0,3,3,2,0,3,3
1.4135766,2,0,3,3,2,1,0,3
1.3173863,2,0,3,3,2,1,1,2
1.3363616,2,0,3,3,2,1,1,3
1.3597217,2,0,3,3,2,1,2,2
1.3071764,2,0,3,3,2,1,2,3
1.3548161,2,0,3,3,2,1,3,2
1.2405192,2,0,3,3,2,1,3,3
1.2572811,2,0,3,3,2,2,0,3
1.2231896,2,0,3,3,2,2,1,2
1.1911205,2,0,3,3,2,2,1,3
1.511305,2,0,3,3,2,2,2,2
